Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue,OrderMonth
562880,84997B,CHILDRENS CUTLERY RETROSPOT RED ,24,10-08-11 10:53,4.15,15838,United Kingdom,99.6,2011-08-01
566275,23414,ZINC BOX SIGN HOME,1,11-09-11 13:58,9.95,16549,United Kingdom,9.95,2011-09-01
546862,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4,17-03-11 15:34,3.75,16216,United Kingdom,15,2011-03-01
581433,22059,CERAMIC STRAWBERRY DESIGN MUG,24,08-12-11 15:54,0.39,14911,EIRE,9.36,2011-12-01
561625,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,24,28-07-11 14:03,0.39,16843,United Kingdom,9.36,2011-07-01
539256,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,16-12-10 14:27,0.42,15601,United Kingdom,5.04,2010-12-01
558570,22440,BALLOON WATER BOMB PACK OF 35,12,30-06-11 14:38,0.42,17673,United Kingdom,5.04,2011-06-01
552769,21096,SET/6 FRUIT SALAD  PAPER PLATES,4,11-05-11 11:47,0.39,16241,United Kingdom,1.56,2011-05-01
559639,22752,SET 7 BABUSHKA NESTING BOXES,6,11-07-11 12:23,8.5,13767,United Kingdom,51,2011-07-01
558232,22185,SLATE TILE NATURAL HANGING,12,27-06-11 14:30,1.65,17841,United Kingdom,19.8,2011-06-01
567874,23196,RETO LEAVES MAGNETIC SHOPPING LIST,12,22-09-11 14:26,1.45,13055,United Kingdom,17.4,2011-09-01
571216,22423,REGENCY CAKESTAND 3 TIER,1,14-10-11 13:06,12.75,16081,United Kingdom,12.75,2011-10-01
550662,47590B,PINK HAPPY BIRTHDAY BUNTING,3,20-04-11 9:29,5.45,15078,United Kingdom,16.35,2011-04-01
558687,23204,CHARLOTTE BAG APPLES DESIGN,30,01-07-11 11:43,0.85,12598,France,25.5,2011-07-01
537208,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,05-12-10 15:12,2.55,15889,United Kingdom,5.1,2010-12-01
551548,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,03-05-11 9:44,2.95,14149,United Kingdom,17.7,2011-05-01
578056,22945,CHRISTMAS METAL TAGS ASSORTED ,24,22-11-11 15:04,0.85,16164,United Kingdom,20.4,2011-11-01
576089,22750,FELTCRAFT PRINCESS LOLA DOLL,4,14-11-11 8:56,3.75,17663,United Kingdom,15,2011-11-01
560555,21137,BLACK RECORD COVER FRAME,1,19-07-11 13:01,3.75,14178,United Kingdom,3.75,2011-07-01
577756,22941,CHRISTMAS LIGHTS 10 REINDEER,4,21-11-11 14:59,8.5,15115,United Kingdom,34,2011-11-01
581021,22393,PAPERWEIGHT VINTAGE COLLAGE,12,07-12-11 10:24,0.39,14769,United Kingdom,4.68,2011-12-01
546429,15044C,PURPLE PAPER PARASOL,1,13-03-11 15:25,2.95,17611,United Kingdom,2.95,2011-03-01
563572,21888,BINGO SET,2,17-08-11 15:00,3.75,16734,United Kingdom,7.5,2011-08-01
581456,22966,GINGERBREAD MAN COOKIE CUTTER,5,08-12-11 18:42,1.25,17530,United Kingdom,6.25,2011-12-01
580776,22436,12 COLOURED PARTY BALLOONS,2,06-12-11 11:05,0.65,14562,United Kingdom,1.3,2011-12-01
554640,21731,RED TOADSTOOL LED NIGHT LIGHT,72,25-05-11 12:06,1.65,14680,United Kingdom,118.8,2011-05-01
542266,22968,ROSE COTTAGE KEEPSAKE BOX ,2,26-01-11 17:37,9.95,16918,United Kingdom,19.9,2011-01-01
562931,23005,TRAVEL CARD WALLET I LOVE LONDON,24,10-08-11 16:19,0.42,14030,United Kingdom,10.08,2011-08-01
546732,21686,MEDINA STAMPED METAL STOOL,1,16-03-11 11:41,39.95,14606,United Kingdom,39.95,2011-03-01
563952,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,22-08-11 10:44,1.65,15572,United Kingdom,1.65,2011-08-01
569669,23321,SMALL WHITE HEART OF WICKER,2,05-10-11 13:47,1.65,14730,United Kingdom,3.3,2011-10-01
552319,20665,RED RETROSPOT PURSE ,6,09-05-11 8:23,2.95,13003,United Kingdom,17.7,2011-05-01
549256,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,07-04-11 12:24,3.75,15754,United Kingdom,15,2011-04-01
562621,23203,JUMBO BAG DOILEY PATTERNS,10,08-08-11 12:36,2.08,14415,United Kingdom,20.8,2011-08-01
578114,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,23-11-11 9:41,1.45,16185,United Kingdom,17.4,2011-11-01
548909,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,05-04-11 8:43,1.25,12779,Poland,60,2011-04-01
576624,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,15-11-11 17:14,2.95,16156,United Kingdom,17.7,2011-11-01
537239,21754,HOME BUILDING BLOCK WORD,3,06-12-10 10:05,5.95,18219,United Kingdom,17.85,2010-12-01
547650,22285,HANGING HEN ON NEST DECORATION,12,24-03-11 12:08,1.65,17059,United Kingdom,19.8,2011-03-01
546685,22854,CREAM SWEETHEART EGG HOLDER,4,16-03-11 9:52,4.95,15687,United Kingdom,19.8,2011-03-01
559696,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,11-07-11 16:59,4.15,15577,United Kingdom,24.9,2011-07-01
562213,22489,PACK OF 12 TRADITIONAL CRAYONS,6,03-08-11 13:39,0.42,13975,United Kingdom,2.52,2011-08-01
574474,23349,ROLL WRAP VINTAGE CHRISTMAS,12,04-11-11 12:05,1.25,17979,United Kingdom,15,2011-11-01
536557,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,01-12-10 14:41,2.95,17841,United Kingdom,2.95,2010-12-01
537772,21212,PACK OF 72 RETROSPOT CAKE CASES,2,08-12-10 12:35,0.55,18043,United Kingdom,1.1,2010-12-01
548666,22860,EASTER TIN CHICKS PINK DAISY,6,01-04-11 14:58,1.65,13124,United Kingdom,9.9,2011-04-01
569901,22498,WOODEN REGATTA BUNTING,1,06-10-11 16:20,5.95,12923,United Kingdom,5.95,2011-10-01
544098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,16-02-11 10:04,0.55,16019,United Kingdom,13.2,2011-02-01
556483,22970,LONDON BUS COFFEE MUG,1,12-06-11 13:12,2.55,14823,United Kingdom,2.55,2011-06-01
540545,22383,LUNCH BAG SUKI  DESIGN ,2,09-01-11 15:35,1.65,13451,United Kingdom,3.3,2011-01-01
557995,21789,KIDS RAIN MAC PINK,3,24-06-11 10:44,0.85,17979,United Kingdom,2.55,2011-06-01
571046,44235,ASSORTED COLOURED CIRCLE MOBILE ,5,13-10-11 13:35,0.42,18096,United Kingdom,2.1,2011-10-01
559672,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,11-07-11 14:04,2.1,14796,United Kingdom,2.1,2011-07-01
551301,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,27-04-11 14:49,1.65,17675,United Kingdom,16.5,2011-04-01
549743,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,12-04-11 10:05,0.42,16186,United Kingdom,10.08,2011-04-01
553182,23159,SET OF 5 PANCAKE DAY MAGNETS,12,15-05-11 12:21,2.08,17107,United Kingdom,24.96,2011-05-01
549543,84674,FLYING PIG WATERING CAN,1,10-04-11 11:14,2.95,18118,United Kingdom,2.95,2011-04-01
576830,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,16-11-11 14:54,2.08,14898,United Kingdom,8.32,2011-11-01
542090,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2,25-01-11 12:39,4.95,15518,United Kingdom,9.9,2011-01-01
543474,21181,PLEASE ONE PERSON METAL SIGN,5,08-02-11 15:09,2.1,14415,United Kingdom,10.5,2011-02-01
568423,22669,RED BABY BUNTING ,5,27-09-11 11:24,2.95,17061,United Kingdom,14.75,2011-09-01
580482,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2,04-12-11 12:44,1.45,16033,United Kingdom,2.9,2011-12-01
547521,22423,REGENCY CAKESTAND 3 TIER,1,23-03-11 15:00,12.75,16713,United Kingdom,12.75,2011-03-01
580374,22763,KEY CABINET MA CAMPAGNE,2,02-12-11 17:12,9.95,17584,United Kingdom,19.9,2011-12-01
552108,21976,PACK OF 60 MUSHROOM CAKE CASES,1,06-05-11 11:36,0.55,17841,United Kingdom,0.55,2011-05-01
541241,22508,DOORSTOP RETROSPOT HEART,1,16-01-11 11:08,3.75,13782,United Kingdom,3.75,2011-01-01
581000,22723,SET OF 6 HERB TINS SKETCHBOOK,12,07-12-11 8:03,1.25,12720,Germany,15,2011-12-01
547667,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,24-03-11 13:25,2.95,16700,United Kingdom,17.7,2011-03-01
548621,22899,CHILDREN'S APRON DOLLY GIRL ,2,01-04-11 11:54,2.1,16960,United Kingdom,4.2,2011-04-01
569474,22197,POPCORN HOLDER,2,04-10-11 12:39,0.85,14178,United Kingdom,1.7,2011-10-01
566539,22867,HAND WARMER BIRD DESIGN,6,13-09-11 11:34,2.1,17228,United Kingdom,12.6,2011-09-01
580680,22178,VICTORIAN GLASS HANGING T-LIGHT,192,05-12-11 14:51,1.65,13001,United Kingdom,316.8,2011-12-01
580979,23237,SET OF 4 KNICK KNACK TINS LEAF,6,06-12-11 15:40,4.15,12362,Belgium,24.9,2011-12-01
537606,22810,SET OF 6 T-LIGHTS SNOWMEN,6,07-12-10 13:16,2.95,15002,United Kingdom,17.7,2010-12-01
541795,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,21-01-11 13:47,4.95,14692,United Kingdom,9.9,2011-01-01
556504,21209,MULTICOLOUR HONEYCOMB FAN,12,13-06-11 8:47,0.39,13936,United Kingdom,4.68,2011-06-01
574643,21373,MIRRORED WALL ART SNOWFLAKES,6,06-11-11 11:25,0.75,17387,United Kingdom,4.5,2011-11-01
580388,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,04-12-11 10:30,0.65,18065,United Kingdom,10.4,2011-12-01
537225,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,05-12-10 16:41,1.25,12748,United Kingdom,1.25,2010-12-01
544455,22625,RED KITCHEN SCALES,1,20-02-11 13:18,8.5,13097,United Kingdom,8.5,2011-02-01
563111,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,12-08-11 11:08,2.95,15249,United Kingdom,35.4,2011-08-01
545084,22630,DOLLY GIRL LUNCH BOX,24,28-02-11 10:55,1.95,12458,Switzerland,46.8,2011-02-01
569728,21181,PLEASE ONE PERSON METAL SIGN,24,06-10-11 9:38,2.1,15416,United Kingdom,50.4,2011-10-01
561922,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,01-08-11 12:12,2.55,13167,United Kingdom,15.3,2011-08-01
558196,22508,DOORSTOP RETROSPOT HEART,1,27-06-11 12:38,3.75,16033,United Kingdom,3.75,2011-06-01
580678,22333,RETROSPOT PARTY BAG + STICKER SET,3,05-12-11 14:49,1.65,18015,United Kingdom,4.95,2011-12-01
552573,22637,PIGGY BANK RETROSPOT ,4,10-05-11 12:12,2.55,16306,United Kingdom,10.2,2011-05-01
549734,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,11-04-11 17:12,4.15,16409,United Kingdom,8.3,2011-04-01
574304,23393,HOME SWEET HOME CUSHION COVER ,2,03-11-11 16:30,3.75,14428,United Kingdom,7.5,2011-11-01
561690,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,29-07-11 9:11,0.85,13875,United Kingdom,8.5,2011-07-01
548920,22418,10 COLOUR SPACEBOY PEN,24,05-04-11 10:19,0.85,13018,United Kingdom,20.4,2011-04-01
550462,22383,LUNCH BAG SUKI DESIGN ,5,18-04-11 13:22,1.65,16458,United Kingdom,8.25,2011-04-01
538183,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,10-12-10 10:21,2.1,16265,United Kingdom,12.6,2010-12-01
542105,21733,RED HANGING HEART T-LIGHT HOLDER,2,25-01-11 13:35,2.95,12854,United Kingdom,5.9,2011-01-01
581126,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,07-12-11 12:43,0.39,18272,United Kingdom,9.36,2011-12-01
543300,21535,RED RETROSPOT SMALL MILK JUG,6,07-02-11 11:42,2.55,13334,United Kingdom,15.3,2011-02-01
541213,22035,VINTAGE CARAVAN GREETING CARD ,12,14-01-11 13:28,0.42,15033,United Kingdom,5.04,2011-01-01
541658,22334,DINOSAUR PARTY BAG + STICKER SET,3,20-01-11 12:16,1.65,15529,United Kingdom,4.95,2011-01-01
581425,22659,LUNCH BOX I LOVE LONDON,2,08-12-11 15:31,1.95,14796,United Kingdom,3.9,2011-12-01
559557,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,11-07-11 10:33,0.39,17444,Canada,4.68,2011-07-01
550035,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,14-04-11 11:48,6.95,15039,United Kingdom,13.9,2011-04-01
547884,21232,STRAWBERRY CERAMIC TRINKET BOX,12,28-03-11 9:07,1.25,13481,United Kingdom,15,2011-03-01
579408,21166,COOK WITH WINE METAL SIGN ,1,29-11-11 12:34,2.08,14701,United Kingdom,2.08,2011-11-01
566821,23206,LUNCH BAG APPLE DESIGN,20,15-09-11 11:33,1.65,14227,United Kingdom,33,2011-09-01
575730,20982,12 PENCILS TALL TUBE SKULLS,1,10-11-11 19:53,0.85,14765,United Kingdom,0.85,2011-11-01
536750,71053,WHITE METAL LANTERN,12,02-12-10 14:04,3.39,17850,United Kingdom,40.68,2010-12-01
579555,23597,PAPER BUNTING PAISLEY PARK,3,30-11-11 11:08,2.95,16241,United Kingdom,8.85,2011-11-01
574704,21411,GINGHAM HEART  DOORSTOP RED,2,06-11-11 14:02,4.25,15696,United Kingdom,8.5,2011-11-01
566042,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,08-09-11 13:53,1.95,17811,United Kingdom,1.95,2011-09-01
553141,47593B,SCOTTIE DOGS BABY BIB,2,13-05-11 13:01,0.39,15907,United Kingdom,0.78,2011-05-01
540981,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12-01-11 15:25,4.95,12868,United Kingdom,14.85,2011-01-01
570249,22732,3D VINTAGE CHRISTMAS STICKERS ,18,10-10-11 8:58,1.25,17509,United Kingdom,22.5,2011-10-01
554964,22437,SET OF 9 BLACK SKULL BALLOONS,2,27-05-11 15:57,0.85,15867,United Kingdom,1.7,2011-05-01
548152,22215,CAKE STAND WHITE TWO TIER LACE,2,29-03-11 13:04,8.5,17398,United Kingdom,17,2011-03-01
552951,21793,CLASSIC FRENCH STYLE BASKET BROWN,3,12-05-11 12:05,3.95,14988,United Kingdom,11.85,2011-05-01
559289,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,07-07-11 12:22,1.25,15719,United Kingdom,1.25,2011-07-01
563928,15056P,EDWARDIAN PARASOL PINK,1,21-08-11 15:17,5.95,17059,United Kingdom,5.95,2011-08-01
580166,23082,SET 6 PAPER TABLE LANTERN HEARTS ,18,02-12-11 11:21,3.75,13495,United Kingdom,67.5,2011-12-01
580727,22785,SQUARECUSHION COVER PINK UNION JACK,2,05-12-11 17:17,16.63,14096,United Kingdom,33.26,2011-12-01
566866,23234,BISCUIT TIN VINTAGE CHRISTMAS,36,15-09-11 12:55,2.49,13694,United Kingdom,89.64,2011-09-01
545085,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,28-02-11 11:19,0.85,15039,United Kingdom,10.2,2011-02-01
538638,22571,ROCKING HORSE RED CHRISTMAS ,1,13-12-10 14:16,0.85,17231,United Kingdom,0.85,2010-12-01
562565,23319,BOX OF 6 MINI 50'S CRACKERS,3,07-08-11 10:45,2.49,16206,United Kingdom,7.47,2011-08-01
580750,23244,ROUND STORAGE TIN VINTAGE LEAF,6,06-12-11 9:56,1.95,12749,United Kingdom,11.7,2011-12-01
540021,21359,RELAX LARGE WOOD LETTERS,1,04-01-11 12:51,15.95,17841,United Kingdom,15.95,2011-01-01
554937,15044A,PINK PAPER PARASOL ,4,27-05-11 13:32,2.95,15402,United Kingdom,11.8,2011-05-01
569524,48188,DOORMAT WELCOME PUPPIES,2,04-10-11 14:42,8.25,14506,United Kingdom,16.5,2011-10-01
548714,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,03-04-11 15:07,1.25,17337,United Kingdom,1.25,2011-04-01
544824,21137,BLACK RECORD COVER FRAME,4,24-02-11 9:32,3.75,17139,United Kingdom,15,2011-02-01
562528,21989,PACK OF 20 SKULL PAPER NAPKINS,12,05-08-11 13:52,0.85,12610,Italy,10.2,2011-08-01
539933,22551,PLASTERS IN TIN SPACEBOY,12,23-12-10 11:24,1.65,15235,United Kingdom,19.8,2010-12-01
580596,23695,DOILY THANK YOU CARD,12,05-12-11 11:01,0.42,15392,United Kingdom,5.04,2011-12-01
556486,21991,BOHEMIAN COLLAGE STATIONERY SET,12,12-06-11 13:22,1.25,17422,United Kingdom,15,2011-06-01
552531,22191,IVORY DINER WALL CLOCK,4,10-05-11 9:35,8.5,13742,United Kingdom,34,2011-05-01
549953,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,13-04-11 13:15,0.85,12766,Portugal,17,2011-04-01
546520,85015,SET OF 12  VINTAGE POSTCARD SET,6,14-03-11 12:28,2.55,14911,EIRE,15.3,2011-03-01
547380,22951,60 CAKE CASES DOLLY GIRL DESIGN,6,22-03-11 15:20,0.55,16809,United Kingdom,3.3,2011-03-01
559988,22434,BALLOON PUMP WITH 10 BALLOONS,1,14-07-11 12:17,1.95,15402,United Kingdom,1.95,2011-07-01
580637,23332,IVORY WICKER HEART LARGE,3,05-12-11 12:40,1.65,15033,United Kingdom,4.95,2011-12-01
568369,22138,BAKING SET 9 PIECE RETROSPOT ,2,26-09-11 16:15,4.95,16710,United Kingdom,9.9,2011-09-01
559034,21499,BLUE POLKADOT WRAP,25,05-07-11 14:56,0.42,13109,United Kingdom,10.5,2011-07-01
536409,21116,OWL DOORSTOP,1,01-12-10 11:45,4.95,17908,United Kingdom,4.95,2010-12-01
549153,22949,36 DOILIES DOLLY GIRL,12,06-04-11 15:47,1.45,13771,United Kingdom,17.4,2011-04-01
577039,22961,JAM MAKING SET PRINTED,12,17-11-11 13:30,1.45,12539,Spain,17.4,2011-11-01
581501,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,09-12-11 10:46,1.25,12985,United Kingdom,15,2011-12-01
575504,22083,PAPER CHAIN KIT RETROSPOT,6,10-11-11 10:29,2.95,14895,United Kingdom,17.7,2011-11-01
552276,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,08-05-11 12:31,1.25,18142,United Kingdom,15,2011-05-01
578922,22727,ALARM CLOCK BAKELIKE RED ,2,27-11-11 12:00,3.75,17236,United Kingdom,7.5,2011-11-01
537224,22674,FRENCH TOILET SIGN BLUE METAL,3,05-12-10 16:24,1.25,13174,United Kingdom,3.75,2010-12-01
568712,20724,RED RETROSPOT CHARLOTTE BAG,4,28-09-11 15:50,0.85,17841,United Kingdom,3.4,2011-09-01
570488,22274,FELTCRAFT DOLL EMILY,1,10-10-11 17:12,5.79,14096,United Kingdom,5.79,2011-10-01
549844,22499,WOODEN UNION JACK BUNTING,3,12-04-11 14:17,5.95,12854,United Kingdom,17.85,2011-04-01
580873,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,06-12-11 12:06,2.95,15061,United Kingdom,70.8,2011-12-01
564150,20725,LUNCH BAG RED RETROSPOT,10,23-08-11 12:30,1.65,14936,Channel Islands,16.5,2011-08-01
574279,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,03-11-11 14:47,1.65,14878,United Kingdom,4.95,2011-11-01
580679,21770,OPEN CLOSED METAL SIGN,14,05-12-11 14:49,4.95,18198,United Kingdom,69.3,2011-12-01
543828,20724,RED RETROSPOT CHARLOTTE BAG,10,14-02-11 9:45,0.85,14156,EIRE,8.5,2011-02-01
541430,84992,72 SWEETHEART FAIRY CAKE CASES,120,18-01-11 9:50,0.42,12356,Portugal,50.4,2011-01-01
540288,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,06-01-11 12:45,1.65,17634,United Kingdom,3.3,2011-01-01
552364,22999,TRAVEL CARD WALLET RETRO PETALS,24,09-05-11 12:25,0.42,13004,United Kingdom,10.08,2011-05-01
544077,21034,REX CASH+CARRY JUMBO SHOPPER,1,15-02-11 15:04,0.95,14825,United Kingdom,0.95,2011-02-01
544368,22332,SKULLS PARTY BAG + STICKER SET,6,18-02-11 11:27,1.65,14057,United Kingdom,9.9,2011-02-01
559036,22504,CABIN BAG VINTAGE RETROSPOT,3,05-07-11 15:14,29.95,12637,France,89.85,2011-07-01
563351,22680,FRENCH BLUE METAL DOOR SIGN 5,22,15-08-11 14:17,1.25,16902,United Kingdom,27.5,2011-08-01
561195,23123,COCKTAIL SWORDS 50 PIECES,4,25-07-11 13:57,0.83,14796,United Kingdom,3.32,2011-07-01
580738,84661A,WHITE SQUARE TABLE CLOCK,48,06-12-11 9:06,0.79,17666,United Kingdom,37.92,2011-12-01
577228,22804,PINK HANGING HEART T-LIGHT HOLDER,6,18-11-11 12:07,2.95,12391,Cyprus,17.7,2011-11-01
563355,20751,FUNKY WASHING UP GLOVES ASSORTED,12,15-08-11 14:39,2.1,14156,EIRE,25.2,2011-08-01
580298,22535,MAGIC DRAWING SLATE BUNNIES ,24,02-12-11 13:54,0.42,17086,United Kingdom,10.08,2011-12-01
550305,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,17-04-11 10:27,1.25,17920,United Kingdom,15,2011-04-01
537371,22638,SET OF 4 NAPKIN CHARMS CROWNS ,6,06-12-10 12:47,2.55,15028,United Kingdom,15.3,2010-12-01
536522,22107,PIZZA PLATE IN BOX,2,01-12-10 12:49,3.75,15012,United Kingdom,7.5,2010-12-01
572885,21094,SET/6 RED SPOTTY PAPER PLATES,1,26-10-11 13:45,0.85,15311,United Kingdom,0.85,2011-10-01
575964,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,13-11-11 12:31,6.95,15021,United Kingdom,6.95,2011-11-01
556050,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,08-06-11 13:04,2.89,14367,United Kingdom,23.12,2011-06-01
545048,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,27-02-11 11:48,2.95,14810,United Kingdom,5.9,2011-02-01
561518,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,27-07-11 15:20,0.62,15261,United Kingdom,7.44,2011-07-01
573576,20963,APPLE BATH SPONGE,4,31-10-11 14:09,2.46,14096,United Kingdom,9.84,2011-10-01
558768,21534,DAIRY MAID LARGE MILK JUG,2,03-07-11 13:33,4.95,15952,United Kingdom,9.9,2011-07-01
581414,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,08-12-11 14:39,2.95,14730,United Kingdom,2.95,2011-12-01
573066,22556,PLASTERS IN TIN CIRCUS PARADE ,4,27-10-11 13:53,1.65,16026,United Kingdom,6.6,2011-10-01
557855,22879,NUMBER TILE VINTAGE FONT 0,2,23-06-11 11:46,1.95,16806,United Kingdom,3.9,2011-06-01
579093,23237,SET OF 4 KNICK KNACK TINS LEAF,12,28-11-11 10:54,4.15,13081,United Kingdom,49.8,2011-11-01
546843,22740,POLKADOT PEN,48,17-03-11 12:40,0.85,12472,Germany,40.8,2011-03-01
565248,21636,MADRAS NOTEBOOK MEDIUM,12,02-09-11 10:34,0.75,15860,United Kingdom,9,2011-09-01
572058,22096,PINK PAISLEY SQUARE TISSUE BOX ,2,20-10-11 12:43,0.39,18252,United Kingdom,0.78,2011-10-01
568346,22574,HEART WOODEN CHRISTMAS DECORATION,2,26-09-11 15:28,1.63,14096,United Kingdom,3.26,2011-09-01
555836,22029,SPACEBOY BIRTHDAY CARD,12,07-06-11 12:36,0.42,13098,United Kingdom,5.04,2011-06-01
542543,22193,RED DINER WALL CLOCK,2,28-01-11 14:42,8.5,13141,United Kingdom,17,2011-01-01
568059,84692,BOX OF 24 COCKTAIL PARASOLS,25,23-09-11 12:58,0.42,13097,United Kingdom,10.5,2011-09-01
557131,22899,CHILDREN'S APRON DOLLY GIRL ,6,17-06-11 8:52,2.1,13456,United Kingdom,12.6,2011-06-01
547826,21682,LARGE MEDINA STAMPED METAL BOWL ,4,25-03-11 15:08,4.95,18078,United Kingdom,19.8,2011-03-01
572459,22070,SMALL RED RETROSPOT MUG IN BOX ,24,24-10-11 12:53,3.75,14911,EIRE,90,2011-10-01
542107,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,25-01-11 13:38,1.25,16222,United Kingdom,7.5,2011-01-01
546429,15036,ASSORTED COLOURS SILK FAN,12,13-03-11 15:25,0.75,17611,United Kingdom,9,2011-03-01
544930,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,24-02-11 18:26,4.95,17472,United Kingdom,4.95,2011-02-01
572662,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,25-10-11 12:54,3.75,15443,United Kingdom,3.75,2011-10-01
541962,85014B,RED RETROSPOT UMBRELLA,3,24-01-11 12:58,5.95,12693,Germany,17.85,2011-01-01
567881,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,22-09-11 14:59,2.08,15640,United Kingdom,20.8,2011-09-01
564482,23182,TOILET SIGN OCCUPIED OR VACANT,24,25-08-11 13:40,0.83,13149,United Kingdom,19.92,2011-08-01
544918,21094,SET/6 RED SPOTTY PAPER PLATES,24,24-02-11 16:30,0.85,13081,United Kingdom,20.4,2011-02-01
552025,20723,STRAWBERRY CHARLOTTE BAG,10,05-05-11 18:04,0.85,13969,United Kingdom,8.5,2011-05-01
544462,22993,SET OF 4 PANTRY JELLY MOULDS,5,20-02-11 14:21,1.25,17050,United Kingdom,6.25,2011-02-01
576215,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,14-11-11 12:55,2.95,17652,United Kingdom,35.4,2011-11-01
554083,22274,FELTCRAFT DOLL EMILY,1,22-05-11 11:51,2.95,18125,United Kingdom,2.95,2011-05-01
561710,82578,KITCHEN METAL SIGN,4,29-07-11 11:45,0.55,13827,United Kingdom,2.2,2011-07-01
570513,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,11-10-11 10:33,3.75,14952,United Kingdom,90,2011-10-01
580520,22123,PING MICROWAVE APRON,1,04-12-11 14:55,0.79,13521,United Kingdom,0.79,2011-12-01
539217,85099B,JUMBO BAG RED RETROSPOT,20,16-12-10 12:46,1.95,15394,United Kingdom,39,2010-12-01
553220,23207,LUNCH BAG ALPHABET DESIGN,10,16-05-11 9:57,1.65,13319,United Kingdom,16.5,2011-05-01
537400,84836,ZINC METAL HEART DECORATION,2,06-12-10 14:36,1.25,17191,United Kingdom,2.5,2010-12-01
568059,21259,VICTORIAN SEWING BOX SMALL ,1,23-09-11 12:58,5.95,13097,United Kingdom,5.95,2011-09-01
554160,23084,RABBIT NIGHT LIGHT,1,23-05-11 11:49,2.08,17841,United Kingdom,2.08,2011-05-01
580722,23581,JUMBO BAG PAISLEY PARK,10,05-12-11 17:06,2.08,13985,United Kingdom,20.8,2011-12-01
543300,47310M,"SMALL POP BOX,FUNKY MONKEY",3,07-02-11 11:42,1.25,13334,United Kingdom,3.75,2011-02-01
550298,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,15-04-11 16:11,2.95,17346,United Kingdom,5.9,2011-04-01
580403,21770,OPEN CLOSED METAL SIGN,2,04-12-11 11:56,4.95,17858,United Kingdom,9.9,2011-12-01
579470,21231,SWEETHEART CERAMIC TRINKET BOX,4,29-11-11 15:06,1.25,16549,United Kingdom,5,2011-11-01
580101,23126,FELTCRAFT GIRL AMELIE KIT,4,01-12-11 15:12,4.95,15144,United Kingdom,19.8,2011-12-01
