Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
565851,22620,4 TRADITIONAL SPINNING TOPS,12,2011-09-07 13:06:00,1.45,14911.0,EIRE
540458,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-01-07 12:28:00,1.65,12501.0,Germany
543179,22409,MONEY BOX BISCUITS DESIGN,1,2011-02-04 10:32:00,1.25,12754.0,Japan
542797,21948,SET OF 6 CAKE CHOPSTICKS,2,2011-02-01 11:08:00,1.25,17884.0,United Kingdom
545021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-25 14:11:00,2.95,17663.0,United Kingdom
541587,79321,CHILLI LIGHTS,24,2011-01-19 14:39:00,4.25,17841.0,United Kingdom
576851,21901,"KEY FOB , BACK DOOR ",2,2011-11-16 15:41:00,0.65,15967.0,United Kingdom
543111,22791,T-LIGHT GLASS FLUTED ANTIQUE,6,2011-02-03 12:44:00,1.25,15719.0,United Kingdom
581118,22080,RIBBON REEL POLKADOTS ,10,2011-12-07 12:26:00,1.65,15136.0,United Kingdom
540526,20772,GARDEN PATH JOURNAL,1,2011-01-09 13:41:00,2.55,14606.0,United Kingdom
557760,22988,SOLDIERS EGG CUP ,60,2011-06-22 13:57:00,1.25,12901.0,United Kingdom
545460,85206A,CREAM FELT EASTER EGG BASKET,1,2011-03-02 17:33:00,1.65,13230.0,United Kingdom
546509,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-14 12:15:00,1.25,14911.0,EIRE
568186,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-09-25 14:08:00,0.85,17837.0,United Kingdom
560701,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-07-20 12:45:00,0.42,16729.0,United Kingdom
574032,23355,HOT WATER BOTTLE KEEP CALM,24,2011-11-02 12:37:00,4.15,17754.0,United Kingdom
543828,20828,GLITTER BUTTERFLY CLIPS,12,2011-02-14 09:45:00,2.55,14156.0,EIRE
568651,23174,REGENCY SUGAR BOWL GREEN,4,2011-09-28 12:04:00,4.15,12362.0,Belgium
540262,47591D,PINK FAIRY CAKE CHILDRENS APRON,147,2011-01-06 10:01:00,1.65,14045.0,United Kingdom
556531,23066,SMALL DECO JEWELLERY STAND,2,2011-06-13 11:49:00,8.25,15491.0,United Kingdom
536395,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-01 10:47:00,2.1,13767.0,United Kingdom
548973,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-04-05 11:44:00,0.55,15674.0,United Kingdom
537224,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2010-12-05 16:24:00,0.65,13174.0,United Kingdom
552282,48184,DOORMAT ENGLISH ROSE ,2,2011-05-08 12:44:00,7.95,14040.0,United Kingdom
541932,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-01-24 11:39:00,6.75,14439.0,Greece
544470,22516,CHILDS GARDEN RAKE BLUE,6,2011-02-21 08:38:00,2.1,12707.0,France
566483,22940,FELTCRAFT CHRISTMAS FAIRY,8,2011-09-13 09:47:00,4.25,13880.0,United Kingdom
577476,21770,OPEN CLOSED METAL SIGN,8,2011-11-20 11:31:00,4.95,12540.0,Spain
577057,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-11-17 14:26:00,3.75,12748.0,United Kingdom
569236,22094,RED RETROSPOT TISSUE BOX,6,2011-10-02 15:49:00,0.39,14432.0,United Kingdom
580727,23096,PETIT TRAY CHIC,1,2011-12-05 17:17:00,3.29,14096.0,United Kingdom
573346,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-10-30 12:18:00,1.06,17255.0,United Kingdom
560278,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-07-17 15:45:00,1.25,13610.0,United Kingdom
567204,16161U,WRAP SUKI AND FRIENDS,25,2011-09-19 10:43:00,0.42,15365.0,United Kingdom
544460,21705,BAG 500g SWIRLY MARBLES,3,2011-02-20 14:01:00,1.65,16931.0,United Kingdom
561799,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-07-29 13:46:00,1.65,15776.0,United Kingdom
548984,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-04-05 12:37:00,0.55,14546.0,United Kingdom
547498,37444A,YELLOW BREAKFAST CUP AND SAUCER,1,2011-03-23 12:24:00,0.39,15021.0,United Kingdom
559548,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2011-07-10 15:17:00,0.85,17997.0,United Kingdom
573068,22818,CARD CHRISTMAS VILLAGE,12,2011-10-27 13:56:00,0.42,17545.0,United Kingdom
581416,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,2011-12-08 14:58:00,1.25,14569.0,United Kingdom
555201,17003,BROCADE RING PURSE ,36,2011-06-01 12:10:00,0.29,16969.0,United Kingdom
559141,47559B,TEA TIME OVEN GLOVE,2,2011-07-06 13:56:00,1.25,15311.0,United Kingdom
562604,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-08-08 10:51:00,0.42,17611.0,United Kingdom
556484,21892,TRADITIONAL WOODEN CATCH CUP GAME ,4,2011-06-12 13:17:00,1.25,16938.0,United Kingdom
580544,23561,SET OF 6 RIBBONS PARTY,6,2011-12-05 09:15:00,2.89,15156.0,United Kingdom
542215,22716,CARD CIRCUS PARADE,12,2011-01-26 12:27:00,0.42,12472.0,Germany
537864,22937,BAKING MOULD CHOCOLATE CUPCAKES,12,2010-12-08 16:34:00,2.55,16700.0,United Kingdom
576349,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-11-14 15:41:00,9.95,16519.0,United Kingdom
556474,23322,LARGE WHITE HEART OF WICKER,4,2011-06-12 12:01:00,2.95,16007.0,United Kingdom
552054,22271,FELTCRAFT DOLL ROSIE,6,2011-05-06 10:19:00,2.95,15062.0,United Kingdom
549238,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-04-07 11:30:00,4.15,14667.0,United Kingdom
573035,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-10-27 13:43:00,0.83,12433.0,Norway
550972,22199,FRYING PAN RED RETROSPOT,1,2011-04-21 17:05:00,4.25,14031.0,United Kingdom
541207,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-01-14 12:27:00,0.65,17685.0,United Kingdom
559329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-07-07 15:41:00,4.95,15241.0,United Kingdom
571104,23350,ROLL WRAP VINTAGE SPOT ,12,2011-10-13 15:58:00,1.25,18130.0,United Kingdom
542219,22135,MINI LADLE LOVE HEART PINK,12,2011-01-26 12:36:00,0.42,17735.0,United Kingdom
558481,47566,PARTY BUNTING,4,2011-06-30 09:02:00,4.95,17675.0,United Kingdom
561359,22383,LUNCH BAG SUKI DESIGN ,20,2011-07-26 15:29:00,1.65,17160.0,United Kingdom
553935,82583,HOT BATHS METAL SIGN,12,2011-05-20 10:32:00,2.1,15856.0,United Kingdom
536564,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-12-01 15:08:00,1.45,13468.0,United Kingdom
545574,22897,OVEN MITT APPLES DESIGN,5,2011-03-03 18:16:00,1.45,13959.0,United Kingdom
568984,21382,SET/4 SPRING FLOWER DECORATION,1,2011-09-29 15:57:00,0.75,17813.0,United Kingdom
572867,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-10-26 13:19:00,2.55,14598.0,United Kingdom
573665,23360,SET 8 CANDLES VINTAGE DOILY,12,2011-10-31 16:24:00,1.95,13982.0,United Kingdom
540524,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-01-09 12:53:00,2.95,16735.0,United Kingdom
579946,84006,MAGIC TREE -PAPER FLOWERS,12,2011-12-01 10:44:00,0.85,15993.0,United Kingdom
570823,23254,CHILDRENS CUTLERY DOLLY GIRL ,24,2011-10-12 12:54:00,4.15,12691.0,France
557349,22436,12 COLOURED PARTY BALLOONS,20,2011-06-20 10:34:00,0.65,16717.0,United Kingdom
577527,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,2011-11-20 13:40:00,1.45,17523.0,United Kingdom
567878,22567,20 DOLLY PEGS RETROSPOT,1,2011-09-22 14:42:00,1.45,16910.0,United Kingdom
543740,22284,HEN HOUSE DECORATION,4,2011-02-11 13:36:00,1.65,15311.0,United Kingdom
578508,22522,CHILDS GARDEN FORK BLUE ,1,2011-11-24 13:06:00,0.85,16892.0,United Kingdom
542100,84745A,PINK HANGING GINGHAM EASTER HEN,10,2011-01-25 13:15:00,0.42,15339.0,United Kingdom
546384,22262,FELT EGG COSY CHICKEN,19,2011-03-11 13:03:00,0.85,15311.0,United Kingdom
580062,23504,PLAYING CARDS JUBILEE UNION JACK,2,2011-12-01 13:28:00,1.25,15862.0,United Kingdom
542215,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2011-01-26 12:27:00,0.85,12472.0,Germany
C554905,15044C,PURPLE PAPER PARASOL,-1,2011-05-27 11:17:00,2.95,14191.0,United Kingdom
555249,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-01 14:57:00,2.55,17472.0,United Kingdom
539728,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-12-21 14:26:00,1.69,16270.0,United Kingdom
555368,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-06-02 14:30:00,5.95,13437.0,United Kingdom
540348,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-01-06 13:56:00,5.95,12841.0,United Kingdom
548712,22841,ROUND CAKE TIN VINTAGE GREEN,3,2011-04-03 14:42:00,7.95,17050.0,United Kingdom
569650,22327,ROUND SNACK BOXES SET OF 4 SKULLS,48,2011-10-05 12:44:00,2.55,12415.0,Australia
566399,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-12 13:11:00,2.49,16141.0,United Kingdom
581415,23498,CLASSIC BICYCLE CLIPS ,12,2011-12-08 14:53:00,1.45,13269.0,United Kingdom
568193,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-09-25 14:37:00,1.65,17107.0,United Kingdom
547417,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-03-23 10:25:00,1.45,13239.0,United Kingdom
563566,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-08-17 14:25:00,2.95,13655.0,United Kingdom
550775,23135,SMALL ZINC HEART WALL ORGANISER,12,2011-04-20 13:18:00,5.75,15805.0,United Kingdom
553682,20712,JUMBO BAG WOODLAND ANIMALS,100,2011-05-18 13:20:00,1.79,14646.0,Netherlands
574700,20996,JAZZ HEARTS ADDRESS BOOK,4,2011-11-06 13:53:00,0.19,16033.0,United Kingdom
560868,22427,ENAMEL FLOWER JUG CREAM,1,2011-07-21 14:14:00,5.95,14866.0,United Kingdom
563711,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-18 15:41:00,1.25,16928.0,United Kingdom
577554,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-20 15:35:00,4.25,15533.0,United Kingdom
549929,21399,BLUE POLKADOT COFFEE MUG,48,2011-04-13 10:32:00,0.39,13740.0,United Kingdom
540458,22050,PINK PAISLEY ROSE GIFT WRAP,25,2011-01-07 12:28:00,0.42,12501.0,Germany
571046,23390,DOLLY GIRL MINI BACKPACK,3,2011-10-13 13:35:00,4.15,18096.0,United Kingdom
558704,82600,NO SINGING METAL SIGN,12,2011-07-01 12:50:00,2.1,17505.0,United Kingdom
557120,23087,ZINC  HEART T-LIGHT HOLDER,16,2011-06-16 17:12:00,1.25,15669.0,United Kingdom
569424,23391, I LOVE LONDON MINI BACKPACK,3,2011-10-04 10:49:00,4.15,15529.0,United Kingdom
575747,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-11-11 10:19:00,1.25,12589.0,France
574683,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2011-11-06 12:50:00,0.85,16372.0,United Kingdom
543196,16219,HOUSE SHAPE PENCIL SHARPENER,12,2011-02-04 12:29:00,0.21,13309.0,United Kingdom
580958,22667,RECIPE BOX RETROSPOT ,1,2011-12-06 14:30:00,2.95,17266.0,United Kingdom
578665,20728,LUNCH BAG CARS BLUE,20,2011-11-24 17:02:00,1.65,16570.0,United Kingdom
544110,21907,I'M ON HOLIDAY METAL SIGN,4,2011-02-16 11:03:00,2.1,15059.0,United Kingdom
550137,44242B,PINK FEATHERS CURTAIN,20,2011-04-14 13:59:00,1.25,12477.0,Germany
559508,47566B,TEA TIME PARTY BUNTING,3,2011-07-08 15:23:00,4.95,12748.0,United Kingdom
566979,20727,LUNCH BAG  BLACK SKULL.,10,2011-09-16 09:54:00,1.65,13141.0,United Kingdom
546986,21866,UNION JACK FLAG LUGGAGE TAG,24,2011-03-18 12:56:00,1.25,14194.0,United Kingdom
566281,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-09-11 14:15:00,6.75,12748.0,United Kingdom
542611,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-01-30 14:13:00,0.95,15415.0,United Kingdom
542715,22629,SPACEBOY LUNCH BOX ,12,2011-01-31 13:39:00,1.95,16403.0,United Kingdom
559368,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-08 09:38:00,1.65,17031.0,United Kingdom
538199,22631,CIRCUS PARADE LUNCH BOX ,4,2010-12-10 11:02:00,1.95,14082.0,United Kingdom
542617,84817,DANISH ROSE DECORATIVE PLATE,3,2011-01-30 15:48:00,2.1,17463.0,United Kingdom
541631,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-01-20 10:47:00,7.95,12637.0,France
549116,21845,DAIRY MAID STRIPE MUG,36,2011-04-06 12:49:00,0.79,16670.0,United Kingdom
562355,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-04 13:25:00,3.75,14768.0,United Kingdom
546622,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-03-15 11:30:00,1.95,17954.0,United Kingdom
559372,22551,PLASTERS IN TIN SPACEBOY,12,2011-07-08 10:23:00,1.65,12461.0,Switzerland
561712,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-07-29 11:49:00,1.65,14499.0,United Kingdom
547063,22548,HEADS AND TAILS SPORTING FUN,3,2011-03-20 13:33:00,1.25,14769.0,United Kingdom
578705,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-11-25 11:12:00,2.08,12531.0,Germany
547069,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2011-03-20 13:52:00,0.85,16710.0,United Kingdom
557308,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-06-19 15:13:00,9.95,16744.0,United Kingdom
544479,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,2011-02-21 10:28:00,1.06,14646.0,Netherlands
581572,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-09 12:08:00,4.95,16705.0,United Kingdom
537334,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-12-06 12:06:00,3.75,16719.0,United Kingdom
561898,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-07-31 15:25:00,0.42,12456.0,Switzerland
550502,84535A,,320,2011-04-18 15:29:00,0.0,,United Kingdom
539659,20725,LUNCH BAG RED RETROSPOT,20,2010-12-21 09:47:00,1.65,15034.0,United Kingdom
560690,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-20 12:00:00,1.65,16807.0,United Kingdom
546365,84461,12 PINK HEN+CHICKS IN BASKET,6,2011-03-11 11:35:00,2.55,12520.0,Germany
536690,21871,SAVE THE PLANET MUG,6,2010-12-02 12:25:00,1.06,17850.0,United Kingdom
546502,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-03-14 11:46:00,1.25,16005.0,United Kingdom
556474,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-12 12:01:00,2.55,16007.0,United Kingdom
542065,22379,RECYCLING BAG RETROSPOT ,2,2011-01-25 12:03:00,2.1,14527.0,United Kingdom
550478,22855,FINE WICKER HEART ,12,2011-04-18 14:01:00,1.25,15755.0,United Kingdom
552243,20982,12 PENCILS TALL TUBE SKULLS,1,2011-05-06 19:37:00,0.85,12748.0,United Kingdom
541293,21243,PINK  POLKADOT PLATE ,1,2011-01-17 13:39:00,1.69,15311.0,United Kingdom
562449,22921,HERB MARKER CHIVES ,6,2011-08-04 20:01:00,0.65,14562.0,United Kingdom
570792,22090,PAPER BUNTING RETROSPOT,12,2011-10-12 12:01:00,2.95,12709.0,Germany
555570,21754,HOME BUILDING BLOCK WORD,3,2011-06-05 15:36:00,5.95,15152.0,United Kingdom
546569,22653,BUTTON BOX ,10,2011-03-15 10:53:00,1.95,14016.0,EIRE
562341,21931,JUMBO STORAGE BAG SUKI,2,2011-08-04 12:13:00,2.08,15005.0,United Kingdom
580396,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-12-04 11:00:00,1.65,13838.0,United Kingdom
580305,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-12-02 14:26:00,1.25,12970.0,United Kingdom
566261,C2,CARRIAGE,1,2011-09-11 12:46:00,50.0,13372.0,United Kingdom
542105,22470,HEART OF WICKER LARGE,6,2011-01-25 13:35:00,2.95,12854.0,United Kingdom
572025,20728,LUNCH BAG CARS BLUE,10,2011-10-20 11:30:00,1.65,17651.0,United Kingdom
566279,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,12,2011-09-11 14:09:00,0.29,14432.0,United Kingdom
545661,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-03-04 14:41:00,1.45,15358.0,United Kingdom
544903,22151,PLACE SETTING WHITE HEART,24,2011-02-24 13:43:00,0.42,18065.0,United Kingdom
551812,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-05-04 11:39:00,1.65,15527.0,United Kingdom
564727,22047,EMPIRE GIFT WRAP,25,2011-08-28 12:31:00,0.42,16686.0,United Kingdom
560580,20712,JUMBO BAG WOODLAND ANIMALS,40,2011-07-19 15:23:00,1.79,14088.0,United Kingdom
576054,23510,MINI PLAYING CARDS GYMKHANA,1,2011-11-13 14:55:00,0.42,15787.0,United Kingdom
541991,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,3,2011-01-25 09:11:00,4.65,12417.0,Belgium
558751,23341,PINK DINER WALL CLOCK,1,2011-07-03 11:26:00,8.5,16009.0,United Kingdom
552770,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-05-11 11:57:00,3.75,13404.0,United Kingdom
558878,22938,CUPCAKE LACE PAPER SET 6,3,2011-07-04 13:53:00,1.95,16385.0,United Kingdom
550320,20978,36 PENCILS TUBE SKULLS,4,2011-04-17 12:38:00,1.25,12748.0,United Kingdom
557957,22667,RECIPE BOX RETROSPOT ,6,2011-06-23 19:20:00,2.95,13969.0,United Kingdom
580188,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,2011-12-02 12:02:00,2.1,16440.0,United Kingdom
573035,20679,EDWARDIAN PARASOL RED,9,2011-10-27 13:43:00,5.95,12433.0,Norway
554992,22211,WOOD STAMP SET FLOWERS,4,2011-05-29 14:08:00,1.65,16686.0,United Kingdom
576087,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-11-14 08:31:00,2.08,12689.0,France
580523,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-12-04 15:00:00,2.95,17827.0,United Kingdom
542626,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-01-31 09:51:00,0.29,12720.0,Germany
556107,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,2011-06-08 17:09:00,2.1,17360.0,United Kingdom
554948,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-05-27 14:29:00,1.25,14447.0,United Kingdom
550437,21204,DAISIES  HONEYCOMB GARLAND ,3,2011-04-18 12:14:00,1.65,16923.0,United Kingdom
550290,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-04-15 14:45:00,3.75,15246.0,United Kingdom
542613,22248,DECORATION  PINK CHICK MAGIC GARDEN,6,2011-01-30 14:36:00,0.85,17431.0,United Kingdom
571028,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-10-13 12:21:00,4.25,16770.0,United Kingdom
540239,22961,JAM MAKING SET PRINTED,12,2011-01-05 14:48:00,1.45,12682.0,France
537769,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-12-08 12:17:00,2.55,15021.0,United Kingdom
542192,22817,CARD SUKI BIRTHDAY,12,2011-01-26 11:27:00,0.42,14049.0,United Kingdom
569524,23512,EMBROIDERED RIBBON REEL ROSIE,1,2011-10-04 14:42:00,2.08,14506.0,United Kingdom
539642,15056P,EDWARDIAN PARASOL PINK,2,2010-12-20 15:35:00,5.95,15867.0,United Kingdom
549554,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-04-10 12:36:00,4.25,16779.0,United Kingdom
567853,23233,WRAP POPPIES  DESIGN,25,2011-09-22 13:31:00,0.42,15484.0,United Kingdom
544335,22961,JAM MAKING SET PRINTED,4,2011-02-17 19:21:00,1.45,14702.0,United Kingdom
543924,22808,SET OF 6 T-LIGHTS EASTER CHICKS,2,2011-02-14 14:14:00,2.95,16904.0,United Kingdom
563739,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-08-18 20:05:00,0.42,17750.0,United Kingdom
550193,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-04-15 09:27:00,3.25,13952.0,United Kingdom
575959,21902,"KEY FOB , FRONT  DOOR ",9,2011-11-13 12:27:00,0.65,14547.0,United Kingdom
566055,21876,POTTERING MUG,1,2011-09-08 15:05:00,1.65,15453.0,United Kingdom
556822,21172,PARTY METAL SIGN ,48,2011-06-15 10:22:00,1.45,17155.0,United Kingdom
560255,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-07-17 13:08:00,1.25,16054.0,United Kingdom
553035,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-05-12 20:13:00,2.95,17337.0,United Kingdom
540697,22458,CAST IRON HOOK GARDEN FORK,8,2011-01-11 09:20:00,2.55,16670.0,United Kingdom
550477,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-04-18 14:01:00,4.95,17338.0,United Kingdom
550993,22380,TOY TIDY SPACEBOY  ,5,2011-04-21 19:51:00,2.1,15810.0,United Kingdom
577735,85099B,JUMBO BAG RED RETROSPOT,100,2011-11-21 13:14:00,1.79,14482.0,United Kingdom
567424,22080,RIBBON REEL POLKADOTS ,5,2011-09-20 11:16:00,1.65,16369.0,United Kingdom
563444,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-08-16 13:50:00,1.69,16033.0,United Kingdom
566281,23412,HEART MIRROR ANTIQUE WHITE,2,2011-09-11 14:15:00,7.5,12748.0,United Kingdom
573576,22144,CHRISTMAS CRAFT LITTLE FRIENDS,9,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
549189,21535,RED RETROSPOT SMALL MILK JUG,6,2011-04-07 10:11:00,2.55,15235.0,United Kingdom
551033,22424,ENAMEL BREAD BIN CREAM,1,2011-04-26 11:32:00,12.75,15039.0,United Kingdom
580727,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-12-05 17:17:00,7.46,14096.0,United Kingdom
550359,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3,2011-04-18 10:41:00,1.25,17841.0,United Kingdom
544485,22427,ENAMEL FLOWER JUG CREAM,2,2011-02-21 11:35:00,5.95,17757.0,United Kingdom
538205,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2010-12-10 11:24:00,0.42,12748.0,United Kingdom
548148,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,6,2011-03-29 12:31:00,1.25,17931.0,United Kingdom
553565,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-05-18 09:01:00,6.35,17505.0,United Kingdom
573339,20828,GLITTER BUTTERFLY CLIPS,6,2011-10-30 11:49:00,2.55,13278.0,United Kingdom
540170,21314,SMALL GLASS HEART TRINKET POT,24,2011-01-05 12:21:00,2.1,13767.0,United Kingdom
544795,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,2011-02-23 13:21:00,12.75,15858.0,United Kingdom
580075,22562,MONSTERS STENCIL CRAFT,24,2011-12-01 14:09:00,1.25,17014.0,United Kingdom
560888,22461,SAVOY ART DECO CLOCK,6,2011-07-21 16:33:00,3.95,15380.0,United Kingdom
557849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-23 10:52:00,2.95,17613.0,United Kingdom
575482,22694,WICKER STAR ,2,2011-11-09 16:33:00,2.1,15916.0,United Kingdom
557801,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-23 10:14:00,1.65,13319.0,United Kingdom
578757,20669,RED HEART LUGGAGE TAG,1,2011-11-25 11:41:00,1.25,12748.0,United Kingdom
549984,20978,36 PENCILS TUBE SKULLS,16,2011-04-13 15:57:00,1.25,15147.0,United Kingdom
577816,22960,JAM MAKING SET WITH JARS,12,2011-11-22 09:17:00,3.75,18139.0,United Kingdom
563946,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-08-22 10:15:00,1.25,17527.0,United Kingdom
549052,22831,WHITE BROCANTE SOAP DISH,6,2011-04-06 10:19:00,2.95,17682.0,United Kingdom
566006,22469,HEART OF WICKER SMALL,12,2011-09-08 12:01:00,1.65,13018.0,United Kingdom
554096,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-22 12:51:00,1.65,14921.0,United Kingdom
561040,35637A,IVORY STRING CURTAIN WITH POLE ,6,2011-07-24 12:05:00,1.95,12431.0,Australia
542886,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2011-02-01 13:09:00,1.25,16515.0,United Kingdom
569815,22866,HAND WARMER SCOTTY DOG DESIGN,288,2011-10-06 11:53:00,1.79,15838.0,United Kingdom
577058,23113,PANTRY CHOPPING BOARD,1,2011-11-17 14:29:00,4.95,18122.0,United Kingdom
561085,21931,JUMBO STORAGE BAG SUKI,10,2011-07-25 09:26:00,2.08,14367.0,United Kingdom
C560540,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-07-19 12:26:00,1.45,12415.0,Australia
569383,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-10-03 16:46:00,1.65,15159.0,United Kingdom
551985,22817,CARD SUKI BIRTHDAY,12,2011-05-05 14:38:00,0.42,12395.0,Belgium
555896,21452,TOADSTOOL MONEY BOX,6,2011-06-07 16:04:00,2.95,15640.0,United Kingdom
549238,21311,SET/4 BIRD MIRROR MAGNETS ,6,2011-04-07 11:30:00,2.1,14667.0,United Kingdom
551281,22197,SMALL POPCORN HOLDER,10,2011-04-27 13:31:00,0.85,13571.0,United Kingdom
568674,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-09-28 13:30:00,1.95,12708.0,Germany
569216,22564,ALPHABET STENCIL CRAFT,1,2011-10-02 12:41:00,1.25,15555.0,United Kingdom
552554,84987,SET OF 36 TEATIME PAPER DOILIES,2,2011-05-10 11:04:00,1.45,12843.0,United Kingdom
575989,21841,BABY MOUSE RED GINGHAM DRESS,2,2011-11-13 14:20:00,4.25,14698.0,United Kingdom
560105,21158,MOODY GIRL DOOR HANGER ,1,2011-07-14 19:23:00,0.39,16794.0,United Kingdom
563731,21902,"KEY FOB , FRONT  DOOR ",5,2011-08-18 17:44:00,0.65,17576.0,United Kingdom
557026,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-16 13:14:00,4.95,16571.0,United Kingdom
581266,21194,PINK  HONEYCOMB PAPER FAN,12,2011-12-08 11:25:00,0.65,12621.0,Germany
558237,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,2011-06-27 15:04:00,1.65,12867.0,United Kingdom
